date,channel,hour,text,sentiment,category
01/07/2023,ukraina_novosti,19,"😐**Ничего необычного, просто в киевском кафе ""Дубровка"" посетители поют песни рашиста Лепса.

**Девушку, которая решила сделать администрации замечания, ""послали"" и вытолкали из заведения.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
01/07/2023,ukraina_novosti,18,"**Вечірнє звернення Зеленського:

**__Цей день ми завершуємо на Рівненщині. Провів чергове виїзне засідання Ставки. Ключові питання безпеки в північних регіонах нашої держави, наші заходи на посилення безпеки. Усе, що стосується і кордону, наших сил ОСУВ ""Північ"", і українських стратегічних обʼєктів, таких як Рівненська атомна станція, на якій, власне, і відбулася Ставка.

__[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Economical
01/07/2023,ukraina_novosti,18,"**рф технически готова спровоцировать локальный взрыв на ЗАЭС,** - Зеленский.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
01/07/2023,ukraina_novosti,17,"**Зеленский провел выездную Ставку на Ровенской АЭС, чтобы на месте оценить любые возможные угрозы станции.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Political
01/07/2023,ukraina_novosti,17,"💥**Сообщается о взрывах во временно оккупированном Луганске**.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
01/07/2023,ukraina_novosti,17,"47 ОМБр ""Маґура"" прориває оборону рашистів на півдні.

[Україна 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Political
01/07/2023,ukraina_novosti,16,"💥**Сообщают о взрывах во временно оккупированном Мелитополе**.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
01/07/2023,ukraina_novosti,15,"🚰**Тарифы на воду могут остаться старыми. Решение о повышении тарифов не согласовано с Кабмином. Его будут пересматривать,** - премьер-министр Шмыгаль.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Economical
01/07/2023,ukraina_novosti,15,"❗️**В Европу прибыл спецборт ядерного мониторинга WC-135R Constant Phoenix для отбора проб атмосферного воздуха и обнаружения радиоактивных выбросов**.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Political
01/07/2023,ukraina_novosti,15,"**🐏Кадыров находится при смерти и уже не разговаривает**, - сообщают каналы связанные с Ичкерией.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Political
01/07/2023,ukraina_novosti,15,"🕊**Дипломатический формат будет возможен только после выхода на границы 1991 года, **- Зеленский.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
01/07/2023,ukraina_novosti,14,"🇫🇷 **У багатьох містах Франції тривають масові заворушення через убивство поліцейським 17-річного юнака. 

**По всій країні задіяли 45 тисяч правоохоронців. У Париж**і вивели легку бронетехніку**. Найгарячішими точками заворушень були Марсель і Ліон, проте сутички були навіть у невеликих містах, таких як Кан. У французькому місті Анже **на боротьбу з погромниками вийшли націоналісти**.

Також повідомляється, що **у протестувальників наразі з'явилася зброя**: вони пограбували поліцейські дільниці.

За минулу ніч **затримали близько 1000 людей.

**[Україна 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Political
01/07/2023,ukraina_novosti,14,"**Благотворительный фонд «Надія» и Hope UA собрали более 100 тысяч евро

**Благодаря средствам, собранным на состоявшемся в Лимассоле аукционе «С Украиной в сердце», прифронтовые больницы уже в ближайшее время получат КТ, УЗИ-аппараты, гастроскопы, подогреватели инфузионных растворов, необходимые для качественной работы медиков.

“Мы благодарны за поддержку нашему посольству, партнерам и всем, кто помогает Украине. Отдельно стоит отметить молодежное крыло фонда - Илью Дубиля, Арину Пашеньку, Максима Стригуна, Ивана Дубиля, Яну Дубенко, Евгения Дубиля, Анну Казанцеву, Владислава Ландара, Елизавету Коневу и Эдуарда Бондаренко, благодаря которым воплощаются в жизнь крупнейшие благотворительные проекты ""Надії""», - отметил амбассадор Благотворительного фонда молодежной инициативы «Надія» Евгений Хмара.

Узнать больше о фонде: https://instagram.com/nadia_fund?igshid=MzRlODBiNWFlZA==",positive,Political
