date,channel,hour,text,sentiment,category
01/06/2023,ukraina_novosti,23,"**❗️Ракеты русни заходят в воздушное пространство Украины со стороны Сумской области.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
01/06/2023,ukraina_novosti,22,"**❗️Воздушная тревога во многих областях**.

Летят мопеды русни с юга.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
01/06/2023,ukraina_novosti,22,"**❗️Предварительно были пуски ракет с Ту-95мс из района Каспия.

**Время подлета +- 1,5 часа.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
01/06/2023,ukraina_novosti,22,"**Аномальные явления в Курсе** 🤔

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Economical
01/06/2023,ukraina_novosti,21,"**Курск просыпаемся**.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Political
01/06/2023,ukraina_novosti,21,"💥**Звук бавовны в Курске.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
01/06/2023,ukraina_novosti,21,"**❗️Сообщается о мощной бавовне в Курске.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Shelling
01/06/2023,ukraina_novosti,21,"**❗️5 руснявых стратегических бомбардировщиков ТУ-95мс направляются в сторону потенциальных рубежей пусков.

**Тревогу не игнорируем.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
01/06/2023,ukraina_novosti,21,"**Шебекино. Не все так однозначно.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Political
01/06/2023,ukraina_novosti,19,"**❗️Несколько стран готовы передать Украине системы Patriot**, - премьер Польши.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
01/06/2023,ukraina_novosti,19,"**Ничего необычного, просто старина Байден в очередной раз упал.

**Случилось это на церемонии вручения дипломов в Академии ВВС США.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
