date,channel,hour,text,sentiment,category
03/01/2023,u_now,22,"**В Украину идет резкое похолодание с сильными морозами и снегопадами**, - сообщает Укргидрометцентр и некоторые синоптики

С** 4 января** по всей стране ожидается резкое похолодание до +1+5 градусов и дожди, местами с мокрым снегом;

С **6 января** температура воздуха существенно упадет в северо-восточных областях - ночью до минус 17-20 градусов;

С** 6 по 11 января **по всей стране ожидаются сильные снегопады и метели. Теплее всего будет на западе страны.

🇺🇦 [Украина Сейчас](https://t.me/+9UQtXt3OJGlhOWEy)",neutral,Political
03/01/2023,u_now,22,"**Подоляк перечислил, о чем нужно помнить, когда хочется «поболтать о войне или переговорах» 👆🏻

**[🇺🇦 Украина Сейчас](https://t.me/+9UQtXt3OJGlhOWEy)",neutral,Political
03/01/2023,u_now,22,"**В результате прилета на объекте инфраструктуры разрушены производственные здания и возник пожар, -** глава ОВА Старух

Пострадали также рядом расположенные жилые дома. На месте работают спасательные и коммунальные службы.

🇺🇦 [Украина Сейчас](https://t.me/+9UQtXt3OJGlhOWEy)",negative,Shelling
03/01/2023,u_now,22,"🔞 **В т.н. «ЛНР» нашли повешенного бойца, который рассказал в предсмертной записке, что батальон «Ахмат» правит русскими, забирает деньги и насилует солдат

**«Дорогая, за время, что я тут, я насмотрелся на ад. Столько смертей не было ни в Чечне, ни в Афганистане. Мяса человеческого море. Но ухожу я не потому. 

Мы здесь русские люди ничто, а правят чеченцы. Они бухают, беспредельничают, насилуют и пи*дят всех, но никто делать ничего не будет.

Ксюха, они отняли все бабки что ты прислала и сделали со мной кое-что. Пожалуйста, знай, что я сопротивлялся. И помни, что я и ты никому не должны. Теперь так точно. Люблю. Встретимся по ту сторону», - написал боец в предсмертной записке.
 
🇺🇦 [Украина Сейчас](https://t.me/+9UQtXt3OJGlhOWEy)",negative,Political
03/01/2023,u_now,21,"**В Китае, где бушует COVID-19, родственники умершего от этого вируса сожгли труп прямо во дворе дома, так как устали ждать очереди в крематорий** 🤯

🇺🇦 [Украина Сейчас](https://t.me/+9UQtXt3OJGlhOWEy)",negative,Political
03/01/2023,u_now,21,"**Херсон обстреляли зажигательными снарядами** 🤯

🇺🇦 [Украина Сейчас](https://t.me/+9UQtXt3OJGlhOWEy)",negative,Shelling
03/01/2023,u_now,21,"**В окрестностях Запорожья прилет на объект гражданской инфраструктуры,** - глава ОВА Старух

По предварительным данным, один человек ранен. На месте работают соответствующие службы.

🇺🇦 [Украина Сейчас](https://t.me/+9UQtXt3OJGlhOWEy)",negative,Shelling
03/01/2023,u_now,21,"**СБУ впервые объявила подозрения двум российским военачальникам за обстрелы гражданских объектов Украины

**Подозрения объявлены:

▪️Командующему дальней авиации воздушно-космических сил, генерал-полковнику Сергею Кобылашу (ему вменяют обстрелы Украины с ракетоносцев «Ту»). 
▪️Экс-командующему Черноморским флотом РФ адмиралу Игорю Осипову, который с 24 февраля по 10 августа отдавал приказы на удары «Калибрами» по Украине. 

Им предъявлены подозрения по двум статьям: ч. 2 ст. 437 (планирование, подготовка, развязывание и ведение агрессивной войны) и ч. 3 ст. 110 (посягательство на территориальную целостность и неприкосновенность Украины).

🇺🇦 [Украина Сейчас](https://t.me/+9UQtXt3OJGlhOWEy)",negative,Political
03/01/2023,u_now,20,"❗️**В Херсоне также сообщают о звуках взрывов!

**🇺🇦 [Украина Сейчас](https://t.me/+9UQtXt3OJGlhOWEy)",negative,Shelling
03/01/2023,u_now,20,"❗️**В Запорожье сообщают о взрывах!

**🇺🇦 [Украина Сейчас](https://t.me/+9UQtXt3OJGlhOWEy)",negative,Shelling
03/01/2023,u_now,20,"**Президент Турции Эрдоган планирует завтра пообщаться по телефону с Путиным и Зеленским 

**Об этом информирует турецкая ежедневная газета Hurriyet со ссылкой на представителя президента Турции Ибрагима Калину.
 
🇺🇦 [Украина Сейчас](https://t.me/+9UQtXt3OJGlhOWEy)",positive,Political
03/01/2023,u_now,20,"**Вечернее обращение Владимира Зеленского:

**Щойно говорив із Прем’єр-міністром Канади – і це четверта міжнародна розмова за сьогодні. Прем’єр-міністр Нідерландів, Прем’єр-міністр Британії, Прем’єр-міністр Норвегії – і ось Джастін Трюдо.

Ми почали цей рік одразу з того, що найбільш необхідне Україні саме зараз – напередодні тих нових мобілізаційних процесів, які готуються державою-терористом. Саме зараз – той момент, коли разом із партнерами маємо посилити нашу оборону.

Ми не сумніваємось, що теперішні господарі Росії кинуть усе, що у них залишилось, та всіх, кого зможуть зібрати, – щоб спробувати перевернути ситуацію у війні та принаймні відкласти їхню поразку.

Маємо зірвати цей російський сценарій. Готуємось до цього. Терористи повинні програти. Будь-яка спроба їхнього нового наступу повинна провалитися. Це буде фінальна поразка держави-терориста. І я дякую всім партнерам, які це розуміють. 

Росія мобілізує тих, кого хоче кинути вмирати. Ми мобілізуємо цивілізований світ. Заради життя.

Слава Україні!

🇺🇦 [Украина Сейчас](https://t.me/+9UQtXt3OJGlhOWEy)",negative,Political
