date,channel,hour,text,sentiment,category
07/06/2023,ukraina_novosti,22,"**Verkaufen Sie Rybov?

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Political
07/06/2023,ukraina_novosti,21,"🤔**А вы различаете россиян и путиновцев?

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Humanitarian
07/06/2023,ukraina_novosti,20,"__- Шебекино, в связи с чем у вас это происходит, вы слышали о российском вторжении?
- Ну да, но я не слышала такого, что прямо вторглись__🤡

**Типичная русня все никак не может понять, почему развязанная их хуйлом война уже преешла на территорию россии.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
07/06/2023,ukraina_novosti,20,"**Украина не имеет никакого отношения к рейдам РДК и ЛСР на территорию Белгородщины**, - Зеленский.

Президент отметил, что Украина пытается освободить свои территории и чужие ей не нужны.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
07/06/2023,ukraina_novosti,19,"хватит ненавидеть русню

начните их убивать

не можете убивать - помогайте тем, кто может

информацией, донатами, взломами, да чем угодно

преступление - это когда ты убиваешь человека

руснявые это не люди, не животные

это самая тупиковая ветвь развития на этой планете

поэтому еще раз - их нужно убивать

убивать

и ещё раз убивать

кое-кто начали очень активно их убивать

настолько активно, что пришлось с Херсонского направления перетягивать туда войска

поэтому смысл подрыва очевидный

убивай русню - сделай этот мир лучше",negative,Political
07/06/2023,ukraina_novosti,19,"❗️**Группа стран НАТО может ввести войска в Украину, если государства-члены, в том числе США, не предоставят Украине реальных гарантий безопасности на саммите альянсов в Вильнюсе**, - The Guardian.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
07/06/2023,ukraina_novosti,19,"**Силами волонтеров вывезено более 400 домашних животных**, - глава Херсонской ОВА Прокудин.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Shelling
07/06/2023,ukraina_novosti,18,"❗️**Мы утвердили график начала движения наших войск, решения приняты**, - Зеленский в интервью Bild.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
07/06/2023,ukraina_novosti,18,"**""2024 год – мы будем встречать в другой стране"".

**Представитель легиона ""Свобода России"" дал прогноз о ближайшем будущем для рф.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
07/06/2023,ukraina_novosti,18,"**⚡️Через систему “Шлях” за кордон **[**виїхало понад тисячу чоловіків](https://tsn.ua/ru/politika/advokat-eks-nardepa-kivy-aleksey-shevchuk-popal-v-skandal-iz-za-vyezda-psevdovolonterov-za-granicu-2345392.html)**** призовного віку під виглядом волонтерів

**Журналістам-розслідувачам вдалося дізнатися, що більшість організацій, через які виїжджали чоловіки, пов'язані з позаштатним радником голови Львівської обласної військової адміністрації з питань гуманітарної допомоги і волонтерства **Олексієм Шевчуком**.

Повідомляється, що близько року тому було створено з десяток волонтерських організацій різного профілю. Усі їхні засновники так чи інакше пов'язані зі співробітниками агенції Barristers, а ті, у свою чергу, із Шевчуком.

Хотілось би дізнатися у регуляторів, [**зокрема голови МВС Ігоря Клименка](https://news.liga.net/amp/politics/news/glava-mvd-anonsiroval-zakon-o-nakazanii-mujchin-kotorye-nezakonno-vyehali-vo-vremya-voyny)**, що буде з чоловіками, які виїхали за кордон? Та скільки ще працюватиме схема Шевчука?

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Economical
